ProdutoID;Produtos;Subcategoria;Categoria;VendalD;Data;ProdutoID;Quantidade;Receita;Custo;Lucro;Regiao;Vendedor;Tipo Perda;Valor Perda;Status da Venda
11;Smart TV LG 43;TVs;Eletrônicos;65;26/06/2019;11;1;R$ 3.011,00;R$ 1.866,82;R$ 1.144,18;Nordeste;Carlos;Sem perda;R$ 0,00;Com Perda
38;Fogão 4 bocas;Eletrodomésticos;Casa;91;02/09/2023;38;1;R$ 4.612,00;R$ 2.628,84;R$ 1.983,16;Centro-Oeste;André;Desconto;R$ 395,00;Com Perda
7;Xiaomi Redmi Note 11;Smartphones;Eletrônicos;86;05/02/2021;7;3;R$ 10.671,00;R$ 7.469,70;R$ 3.201,30;Norte;Juliana;Sem perda;R$ 0,00;Com Perda
93;Monitor Samsung 27;Informática;Informática;44;06/11/2024;93;6;R$ 25.470,00;R$ 16.555,50;R$ 8.914,50;Centro-Oeste;André;Sem perda;R$ 0,00;Com Perda
51;Tênis Nike;Calçados;Calçados;43;07/03/2017;51;3;R$ 4.077,00;R$ 3.057,75;R$ 1.019,25;Nordeste;Rafael;Devolução;R$ 256,00;Com Perda
69;Condicionador;Beleza;Beleza;92;18/10/2024;69;5;R$ 3.170,00;R$ 2.377,50;R$ 792,50;Norte;Paula;Sem perda;R$ 0,00;Com Perda
17;Notebook Dell Inspiron;Notebooks;Informática;78;03/10/2019;17;3;R$ 10.242,00;R$ 6.554,88;R$ 3.687,12;Sudeste;João;Desconto;R$ 455,00;Com Perda
87;Mochila Escolar;Papelaria;Papelaria;53;23/10/2022;87;4;R$ 15.052,00;R$ 10.837,44;R$ 4.214,56;Sudeste;Pedro;Sem perda;R$ 0,00;Com Perda
77;Pneu Aro 13;Automotivo;Automotivo;40;06/02/2023;77;5;R$ 7.965,00;R$ 5.734,80;R$ 2.230,20;Nordeste;Fernanda;Sem perda;R$ 0,00;Com Perda
11;Smart TV LG 43;TVs;Eletrônicos;31;10/09/2022;11;10;R$ 8.360,00;R$ 6.019,20;R$ 2.340,80;Sul;Bruno;Desconto;R$ 80,00;Com Perda
17;Notebook Dell Inspiron;Notebooks;Informática;93;14/10/2015;17;5;R$ 5.870,00;R$ 3.639,40;R$ 2.230,60;Norte;Marcos;Desconto;R$ 373,00;Com Perda
68;Shampoo;Beleza;Beleza;22;19/03/2016;68;3;R$ 1.125,00;R$ 686,25;R$ 438,75;Sudeste;João;Desconto;R$ 313,00;Com Perda
49;Cama Box Casal;Móveis;Casa;39;28/04/2021;49;4;R$ 9.096,00;R$ 4.638,96;R$ 4.457,04;Sudeste;João;Cancelamento;R$ 355,00;Com Perda
64;Perfume Masculino;Beleza;Beleza;15;20/06/2022;64;8;R$ 13.096,00;R$ 9.560,08;R$ 3.535,92;Sudeste;Pedro;Devolução;R$ 302,00;Com Perda
31;Geladeira Brastemp;Eletrodomésticos;Casa;12;02/03/2018;31;2;R$ 2.276,00;R$ 1.524,92;R$ 751,08;Norte;Juliana;Sem perda;R$ 0,00;Com Perda
97;SSD 500GB;Informática;Informática;50;20/01/2019;97;1;R$ 726,00;R$ 508,20;R$ 217,80;Norte;Paula;Cancelamento;R$ 348,00;Com Perda
31;Geladeira Brastemp;Eletrodomésticos;Casa;24;28/05/2015;31;6;R$ 22.632,00;R$ 16.974,00;R$ 5.658,00;Sul;Maria;Cancelamento;R$ 427,00;Com Perda
8;Xiaomi Redmi Note 12;Smartphones;Eletrônicos;4;13/08/2017;8;5;R$ 3.260,00;R$ 2.053,80;R$ 1.206,20;Norte;Juliana;Desconto;R$ 133,00;Com Perda
5;Samsung Galaxy S22;Smartphones;Eletrônicos;53;02/10/2022;5;7;R$ 16.338,00;R$ 9.476,04;R$ 6.861,96;Sul;Lucas;Cancelamento;R$ 258,00;Com Perda
63;Vestido Social;Roupas;Roupas;81;24/05/2016;63;10;R$ 5.730,00;R$ 3.724,50;R$ 2.005,50;Sudeste;Pedro;Sem perda;R$ 0,00;Com Perda
43;Sofá 3 Lugares;Móveis;Casa;57;26/12/2020;43;6;R$ 24.708,00;R$ 12.354,00;R$ 12.354,00;Nordeste;Fernanda;Cancelamento;R$ 349,00;Com Perda
55;Sapato Social Feminino;Calçados;Calçados;41;28/10/2023;55;6;R$ 29.028,00;R$ 20.319,60;R$ 8.708,40;Nordeste;Rafael;Cancelamento;R$ 121,00;Com Perda
51;Tênis Nike;Calçados;Calçados;90;24/03/2016;51;10;R$ 12.950,00;R$ 9.065,00;R$ 3.885,00;Sul;Maria;Devolução;R$ 268,00;Com Perda
7;Xiaomi Redmi Note 11;Smartphones;Eletrônicos;91;28/06/2020;7;4;R$ 6.900,00;R$ 4.623,00;R$ 2.277,00;Norte;Marcos;Sem perda;R$ 0,00;Com Perda
72;Bola de Vôlei;Esportes;Esportes;58;28/07/2024;72;6;R$ 15.198,00;R$ 9.726,72;R$ 5.471,28;Centro-Oeste;André;Devolução;R$ 261,00;Com Perda
6;Samsung Galaxy S23;Smartphones;Eletrônicos;57;06/04/2025;6;7;R$ 33.089,00;R$ 24.816,75;R$ 8.272,25;Sudeste;João;Sem perda;R$ 0,00;Com Perda
55;Sapato Social Feminino;Calçados;Calçados;44;06/06/2025;55;10;R$ 1.320,00;R$ 990,00;R$ 330,00;Sudeste;João;Devolução;R$ 231,00;Com Perda
54;Sapato Social Masculino;Calçados;Calçados;34;14/03/2017;54;1;R$ 3.777,00;R$ 2.568,36;R$ 1.208,64;Centro-Oeste;Carla;Desconto;R$ 404,00;Com Perda
27;Headset Gamer HyperX;Acessórios;Informática;1;02/11/2023;27;1;R$ 546,00;R$ 327,60;R$ 218,40;Sudeste;Ana;Desconto;R$ 259,00;Com Perda
3;iPhone 15;Smartphones;Eletrônicos;77;08/06/2022;3;10;R$ 14.330,00;R$ 7.594,90;R$ 6.735,10;Sudeste;Ana;Sem perda;R$ 0,00;Com Perda
55;Sapato Social Feminino;Calçados;Calçados;51;09/05/2019;55;6;R$ 654,00;R$ 483,96;R$ 170,04;Sul;Bruno;Sem perda;R$ 0,00;Com Perda
14;Smart TV Samsung 55;TVs;Eletrônicos;43;05/02/2021;14;3;R$ 2.571,00;R$ 1.594,02;R$ 976,98;Centro-Oeste;Carla;Desconto;R$ 399,00;Com Perda
33;Geladeira Samsung;Eletrodomésticos;Casa;62;15/06/2015;33;6;R$ 12.480,00;R$ 6.364,80;R$ 6.115,20;Nordeste;Rafael;Desconto;R$ 343,00;Com Perda
86;Lápis HB;Papelaria;Papelaria;31;12/12/2022;86;3;R$ 8.850,00;R$ 5.752,50;R$ 3.097,50;Sul;Lucas;Cancelamento;R$ 378,00;Com Perda
40;Máquina de Lavar Brastemp;Eletrodomésticos;Casa;76;11/12/2017;40;6;R$ 26.760,00;R$ 13.647,60;R$ 13.112,40;Norte;Juliana;Cancelamento;R$ 171,00;Com Perda
40;Máquina de Lavar Brastemp;Eletrodomésticos;Casa;25;07/10/2016;40;7;R$ 24.668,00;R$ 18.007,64;R$ 6.660,36;Sul;Bruno;Devolução;R$ 285,00;Com Perda
46;Cadeira Gamer;Móveis;Casa;88;01/03/2019;46;1;R$ 1.539,00;R$ 1.061,91;R$ 477,09;Nordeste;Fernanda;Desconto;R$ 163,00;Com Perda
60;Jaqueta Jeans;Roupas;Roupas;4;01/12/2021;60;5;R$ 15.230,00;R$ 11.574,80;R$ 3.655,20;Sudeste;João;Sem perda;R$ 0,00;Com Perda
66;Creme Facial;Beleza;Beleza;49;11/01/2015;66;3;R$ 6.576,00;R$ 4.932,00;R$ 1.644,00;Norte;Paula;Devolução;R$ 373,00;Com Perda
98;Pen Drive 64GB;Informática;Informática;1;04/11/2025;98;10;R$ 3.470,00;R$ 2.047,30;R$ 1.422,70;Sudeste;Pedro;Desconto;R$ 404,00;Com Perda
70;Bola de Futebol;Esportes;Esportes;64;24/04/2022;70;6;R$ 5.808,00;R$ 4.181,76;R$ 1.626,24;Centro-Oeste;André;Cancelamento;R$ 172,00;Com Perda
6;Samsung Galaxy S23;Smartphones;Eletrônicos;83;16/10/2024;6;1;R$ 1.625,00;R$ 828,75;R$ 796,25;Nordeste;Rafael;Desconto;R$ 304,00;Com Perda
52;Tênis Adidas;Calçados;Calçados;29;18/12/2016;52;4;R$ 17.856,00;R$ 12.677,76;R$ 5.178,24;Sul;Maria;Cancelamento;R$ 323,00;Com Perda
22;MacBook Pro;Notebooks;Informática;18;03/02/2015;22;10;R$ 35.460,00;R$ 23.049,00;R$ 12.411,00;Sudeste;João;Sem perda;R$ 0,00;Com Perda
34;Microondas Panasonic;Eletrodomésticos;Casa;38;19/09/2023;34;6;R$ 22.176,00;R$ 17.297,28;R$ 4.878,72;Nordeste;Fernanda;Sem perda;R$ 0,00;Com Perda
88;Estojo Escolar;Papelaria;Papelaria;87;19/03/2016;88;5;R$ 9.955,00;R$ 6.271,65;R$ 3.683,35;Norte;Paula;Cancelamento;R$ 63,00;Com Perda
63;Vestido Social;Roupas;Roupas;54;05/08/2018;63;9;R$ 19.539,00;R$ 12.700,35;R$ 6.838,65;Norte;Paula;Sem perda;R$ 0,00;Com Perda
10;Motorola G200;Smartphones;Eletrônicos;41;27/10/2024;10;3;R$ 11.595,00;R$ 5.797,50;R$ 5.797,50;Sudeste;João;Devolução;R$ 319,00;Com Perda
39;Fogão 5 bocas;Eletrodomésticos;Casa;65;12/03/2024;39;10;R$ 41.240,00;R$ 20.620,00;R$ 20.620,00;Nordeste;Carlos;Cancelamento;R$ 324,00;Com Perda
69;Condicionador;Beleza;Beleza;50;28/04/2024;69;9;R$ 32.391,00;R$ 18.138,96;R$ 14.252,04;Nordeste;Fernanda;Desconto;R$ 493,00;Com Perda
26;Teclado Logitech;Acessórios;Informática;87;14/02/2022;26;8;R$ 36.560,00;R$ 24.129,60;R$ 12.430,40;Nordeste;Fernanda;Devolução;R$ 315,00;Com Perda
51;Tênis Nike;Calçados;Calçados;73;18/09/2024;51;4;R$ 6.092,00;R$ 4.508,08;R$ 1.583,92;Centro-Oeste;Diego;Devolução;R$ 341,00;Com Perda
27;Headset Gamer HyperX;Acessórios;Informática;84;07/10/2022;27;3;R$ 1.641,00;R$ 1.197,93;R$ 443,07;Centro-Oeste;Carla;Desconto;R$ 379,00;Com Perda
39;Fogão 5 bocas;Eletrodomésticos;Casa;47;08/05/2024;39;5;R$ 19.605,00;R$ 12.939,30;R$ 6.665,70;Sudeste;João;Sem perda;R$ 0,00;Com Perda
58;Camisa Polo;Roupas;Roupas;65;26/10/2018;58;1;R$ 995,00;R$ 537,30;R$ 457,70;Sudeste;Ana;Desconto;R$ 117,00;Com Perda
62;Vestido Casual;Roupas;Roupas;19;25/07/2023;62;3;R$ 9.318,00;R$ 5.683,98;R$ 3.634,02;Nordeste;Rafael;Desconto;R$ 92,00;Com Perda
68;Shampoo;Beleza;Beleza;93;16/11/2025;68;1;R$ 412,00;R$ 251,32;R$ 160,68;Sudeste;João;Devolução;R$ 410,00;Com Perda
13;Smart TV Samsung 50;TVs;Eletrônicos;46;26/11/2016;13;8;R$ 39.792,00;R$ 24.671,04;R$ 15.120,96;Nordeste;Fernanda;Devolução;R$ 412,00;Com Perda
55;Sapato Social Feminino;Calçados;Calçados;24;10/05/2017;55;8;R$ 2.824,00;R$ 1.412,00;R$ 1.412,00;Nordeste;Carlos;Devolução;R$ 338,00;Com Perda
100;Porta Cartão de Couro;Acessórios;Informática;77;03/07/2019;100;2;R$ 3.486,00;R$ 2.475,06;R$ 1.010,94;Sudeste;Pedro;Desconto;R$ 407,00;Com Perda
85;Caneta Esferográfica;Papelaria;Papelaria;4;01/10/2020;85;9;R$ 22.680,00;R$ 12.927,60;R$ 9.752,40;Sul;Bruno;Sem perda;R$ 0,00;Com Perda
12;Smart TV LG 50;TVs;Eletrônicos;7;19/04/2022;12;9;R$ 33.435,00;R$ 17.051,85;R$ 16.383,15;Sudeste;João;Devolução;R$ 320,00;Com Perda
17;Notebook Dell Inspiron;Notebooks;Informática;30;24/09/2025;17;3;R$ 8.184,00;R$ 4.173,84;R$ 4.010,16;Sudeste;João;Desconto;R$ 454,00;Com Perda
50;Cama Box Solteiro;Móveis;Casa;31;18/02/2018;50;6;R$ 2.958,00;R$ 2.100,18;R$ 857,82;Sul;Bruno;Desconto;R$ 434,00;Com Perda
58;Camisa Polo;Roupas;Roupas;57;09/09/2016;58;3;R$ 10.509,00;R$ 5.464,68;R$ 5.044,32;Centro-Oeste;Diego;Desconto;R$ 384,00;Com Perda
11;Smart TV LG 43;TVs;Eletrônicos;76;27/03/2019;11;8;R$ 21.128,00;R$ 15.846,00;R$ 5.282,00;Norte;Juliana;Devolução;R$ 162,00;Com Perda
87;Mochila Escolar;Papelaria;Papelaria;80;24/01/2025;87;2;R$ 1.142,00;R$ 822,24;R$ 319,76;Norte;Marcos;Cancelamento;R$ 335,00;Com Perda
20;Notebook Lenovo ThinkPad;Notebooks;Informática;26;14/05/2024;20;3;R$ 6.297,00;R$ 4.218,99;R$ 2.078,01;Norte;Marcos;Desconto;R$ 415,00;Com Perda
53;Tênis Puma;Calçados;Calçados;13;23/03/2017;53;7;R$ 742,00;R$ 504,56;R$ 237,44;Sudeste;Ana;Cancelamento;R$ 389,00;Com Perda
26;Teclado Logitech;Acessórios;Informática;84;25/07/2025;26;10;R$ 3.380,00;R$ 2.332,20;R$ 1.047,80;Centro-Oeste;Carla;Devolução;R$ 324,00;Com Perda
75;Esteira Elétrica;Esportes;Esportes;70;23/01/2023;75;1;R$ 1.626,00;R$ 943,08;R$ 682,92;Norte;Paula;Desconto;R$ 242,00;Com Perda
61;Jaqueta de Couro;Roupas;Roupas;44;27/07/2022;61;5;R$ 6.735,00;R$ 4.647,15;R$ 2.087,85;Sul;Maria;Desconto;R$ 414,00;Com Perda
82;Palheta Limpador;Automotivo;Automotivo;25;10/06/2020;82;1;R$ 4.833,00;R$ 3.383,10;R$ 1.449,90;Norte;Juliana;Devolução;R$ 460,00;Com Perda
41;Máquina de Lavar Electrolux;Eletrodomésticos;Casa;50;07/08/2022;41;2;R$ 4.398,00;R$ 2.638,80;R$ 1.759,20;Norte;Juliana;Cancelamento;R$ 497,00;Com Perda
75;Esteira Elétrica;Esportes;Esportes;37;05/06/2024;75;1;R$ 2.444,00;R$ 1.710,80;R$ 733,20;Sul;Bruno;Cancelamento;R$ 473,00;Com Perda
29;Webcam HD Logitech;Acessórios;Informática;20;13/01/2024;29;1;R$ 599,00;R$ 443,26;R$ 155,74;Centro-Oeste;Carla;Sem perda;R$ 0,00;Com Perda
92;Monitor LG 24;Informática;Informática;91;15/03/2024;92;8;R$ 15.312,00;R$ 7.962,24;R$ 7.349,76;Norte;Paula;Desconto;R$ 74,00;Com Perda
55;Sapato Social Feminino;Calçados;Calçados;1;02/07/2022;55;8;R$ 29.128,00;R$ 22.719,84;R$ 6.408,16;Nordeste;Carlos;Sem perda;R$ 0,00;Com Perda
51;Tênis Nike;Calçados;Calçados;5;02/06/2015;51;5;R$ 9.655,00;R$ 5.406,80;R$ 4.248,20;Nordeste;Carlos;Devolução;R$ 473,00;Com Perda
82;Palheta Limpador;Automotivo;Automotivo;74;19/10/2022;82;6;R$ 984,00;R$ 757,68;R$ 226,32;Centro-Oeste;Diego;Sem perda;R$ 0,00;Com Perda
1;iPhone 13;Smartphones;Eletrônicos;2;08/09/2016;1;4;R$ 8.956,00;R$ 6.179,64;R$ 2.776,36;Nordeste;Carlos;Cancelamento;R$ 447,00;Com Perda
26;Teclado Logitech;Acessórios;Informática;48;14/11/2023;26;6;R$ 19.782,00;R$ 10.682,28;R$ 9.099,72;Sul;Bruno;Sem perda;R$ 0,00;Com Perda
26;Teclado Logitech;Acessórios;Informática;4;17/04/2025;26;7;R$ 18.690,00;R$ 14.952,00;R$ 3.738,00;Centro-Oeste;Carla;Devolução;R$ 193,00;Com Perda
86;Lápis HB;Papelaria;Papelaria;50;05/09/2024;86;4;R$ 15.376,00;R$ 8.610,56;R$ 6.765,44;Nordeste;Rafael;Cancelamento;R$ 307,00;Com Perda
54;Sapato Social Masculino;Calçados;Calçados;50;28/02/2016;54;3;R$ 8.706,00;R$ 5.920,08;R$ 2.785,92;Norte;Paula;Sem perda;R$ 0,00;Com Perda
60;Jaqueta Jeans;Roupas;Roupas;52;16/01/2017;60;5;R$ 5.660,00;R$ 3.339,40;R$ 2.320,60;Sul;Maria;Devolução;R$ 263,00;Com Perda
3;iPhone 15;Smartphones;Eletrônicos;73;17/03/2023;3;2;R$ 5.102,00;R$ 2.806,10;R$ 2.295,90;Centro-Oeste;Diego;Cancelamento;R$ 181,00;Com Perda
70;Bola de Futebol;Esportes;Esportes;46;11/05/2017;70;2;R$ 9.046,00;R$ 6.241,74;R$ 2.804,26;Nordeste;Rafael;Desconto;R$ 330,00;Com Perda
61;Jaqueta de Couro;Roupas;Roupas;45;12/04/2024;61;4;R$ 6.632,00;R$ 3.846,56;R$ 2.785,44;Sul;Bruno;Cancelamento;R$ 300,00;Com Perda
39;Fogão 5 bocas;Eletrodomésticos;Casa;9;22/08/2016;39;7;R$ 22.204,00;R$ 13.544,44;R$ 8.659,56;Sudeste;Pedro;Desconto;R$ 450,00;Com Perda
14;Smart TV Samsung 55;TVs;Eletrônicos;35;15/12/2022;14;8;R$ 31.520,00;R$ 24.585,60;R$ 6.934,40;Sul;Bruno;Devolução;R$ 313,00;Com Perda
57;Sandália Feminina;Calçados;Calçados;79;23/05/2022;57;6;R$ 12.564,00;R$ 8.669,16;R$ 3.894,84;Sudeste;Pedro;Cancelamento;R$ 268,00;Com Perda
78;Pneu Aro 15;Automotivo;Automotivo;9;14/10/2016;78;9;R$ 1.503,00;R$ 1.142,28;R$ 360,72;Sudeste;Ana;Devolução;R$ 343,00;Com Perda
30;Webcam Full HD;Acessórios;Informática;93;06/04/2024;30;3;R$ 7.509,00;R$ 5.181,21;R$ 2.327,79;Sudeste;Ana;Cancelamento;R$ 355,00;Com Perda
92;Monitor LG 24;Informática;Informática;51;08/07/2020;92;10;R$ 44.430,00;R$ 27.546,60;R$ 16.883,40;Centro-Oeste;André;Cancelamento;R$ 68,00;Com Perda
91;Scanner Epson;Informática;Informática;98;01/11/2022;91;6;R$ 9.972,00;R$ 6.282,36;R$ 3.689,64;Sul;Maria;Sem perda;R$ 0,00;Com Perda
67;Hidratante Corporal;Beleza;Beleza;56;01/01/2018;67;1;R$ 3.095,00;R$ 2.104,60;R$ 990,40;Nordeste;Rafael;Sem perda;R$ 0,00;Com Perda
66;Creme Facial;Beleza;Beleza;3;08/09/2024;66;9;R$ 7.722,00;R$ 3.861,00;R$ 3.861,00;Nordeste;Fernanda;Devolução;R$ 127,00;Com Perda
4;Samsung Galaxy S21;Smartphones;Eletrônicos;44;25/06/2022;4;1;R$ 2.415,00;R$ 1.521,45;R$ 893,55;Centro-Oeste;André;Cancelamento;R$ 272,00;Com Perda
54;Sapato Social Masculino;Calçados;Calçados;26;06/09/2021;54;5;R$ 5.885,00;R$ 3.766,40;R$ 2.118,60;Centro-Oeste;Diego;Sem perda;R$ 0,00;Com Perda
56;Chinelo Havaianas;Calçados;Calçados;51;20/06/2018;56;1;R$ 582,00;R$ 459,78;R$ 122,22;Sul;Lucas;Cancelamento;R$ 188,00;Com Perda
15;Smart TV TCL 43;TVs;Eletrônicos;62;06/02/2025;15;9;R$ 20.529,00;R$ 16.423,20;R$ 4.105,80;Norte;Paula;Devolução;R$ 174,00;Com Perda
2;iPhone 14;Smartphones;Eletrônicos;46;27/11/2023;2;3;R$ 5.574,00;R$ 3.511,62;R$ 2.062,38;Norte;Paula;Desconto;R$ 110,00;Com Perda
30;Webcam Full HD;Acessórios;Informática;22;25/08/2017;30;7;R$ 805,00;R$ 426,65;R$ 378,35;Sudeste;Ana;Cancelamento;R$ 226,00;Com Perda
51;Tênis Nike;Calçados;Calçados;15;13/01/2022;51;6;R$ 29.754,00;R$ 23.208,12;R$ 6.545,88;Sul;Maria;Desconto;R$ 305,00;Com Perda
33;Geladeira Samsung;Eletrodomésticos;Casa;21;01/12/2021;33;8;R$ 35.944,00;R$ 24.441,92;R$ 11.502,08;Centro-Oeste;Carla;Devolução;R$ 385,00;Com Perda
23;Mouse Logitech;Acessórios;Informática;96;26/02/2019;23;10;R$ 30.820,00;R$ 20.341,20;R$ 10.478,80;Norte;Marcos;Sem perda;R$ 0,00;Com Perda
82;Palheta Limpador;Automotivo;Automotivo;87;04/12/2021;82;7;R$ 9.821,00;R$ 5.008,71;R$ 4.812,29;Sul;Lucas;Sem perda;R$ 0,00;Com Perda
12;Smart TV LG 50;TVs;Eletrônicos;10;22/08/2025;12;2;R$ 9.328,00;R$ 6.343,04;R$ 2.984,96;Nordeste;Carlos;Sem perda;R$ 0,00;Com Perda
3;iPhone 15;Smartphones;Eletrônicos;54;27/12/2020;3;3;R$ 14.595,00;R$ 10.216,50;R$ 4.378,50;Sul;Maria;Sem perda;R$ 0,00;Com Perda
96;HD Externo 1TB;Informática;Informática;29;23/05/2016;96;5;R$ 18.005,00;R$ 12.783,55;R$ 5.221,45;Norte;Paula;Desconto;R$ 424,00;Com Perda
66;Creme Facial;Beleza;Beleza;57;20/09/2015;66;10;R$ 30.290,00;R$ 15.447,90;R$ 14.842,10;Nordeste;Fernanda;Devolução;R$ 485,00;Com Perda
51;Tênis Nike;Calçados;Calçados;58;09/11/2015;51;5;R$ 5.185,00;R$ 2.851,75;R$ 2.333,25;Norte;Paula;Devolução;R$ 411,00;Com Perda
41;Máquina de Lavar Electrolux;Eletrodomésticos;Casa;47;13/04/2017;41;4;R$ 14.116,00;R$ 10.163,52;R$ 3.952,48;Sul;Bruno;Sem perda;R$ 0,00;Com Perda
88;Estojo Escolar;Papelaria;Papelaria;68;19/06/2017;88;2;R$ 7.196,00;R$ 4.677,40;R$ 2.518,60;Sudeste;João;Sem perda;R$ 0,00;Com Perda
32;Geladeira Electrolux;Eletrodomésticos;Casa;31;17/05/2018;32;8;R$ 13.232,00;R$ 8.865,44;R$ 4.366,56;Norte;Juliana;Sem perda;R$ 0,00;Com Perda
78;Pneu Aro 15;Automotivo;Automotivo;6;05/02/2023;78;10;R$ 46.680,00;R$ 36.877,20;R$ 9.802,80;Centro-Oeste;André;Devolução;R$ 115,00;Com Perda
84;Caderno Espiral;Papelaria;Papelaria;76;17/07/2021;84;3;R$ 5.895,00;R$ 3.124,35;R$ 2.770,65;Sudeste;João;Desconto;R$ 354,00;Com Perda
71;Bola de Basquete;Esportes;Esportes;28;20/07/2022;71;9;R$ 30.249,00;R$ 19.056,87;R$ 11.192,13;Sul;Bruno;Devolução;R$ 484,00;Com Perda
50;Cama Box Solteiro;Móveis;Casa;10;15/12/2022;50;9;R$ 32.535,00;R$ 16.592,85;R$ 15.942,15;Sul;Bruno;Desconto;R$ 91,00;Com Perda
55;Sapato Social Feminino;Calçados;Calçados;57;23/12/2017;55;5;R$ 21.565,00;R$ 15.095,50;R$ 6.469,50;Nordeste;Rafael;Devolução;R$ 351,00;Com Perda
69;Condicionador;Beleza;Beleza;9;28/10/2020;69;2;R$ 1.648,00;R$ 1.318,40;R$ 329,60;Sudeste;João;Sem perda;R$ 0,00;Com Perda
85;Caneta Esferográfica;Papelaria;Papelaria;55;20/09/2022;85;1;R$ 1.210,00;R$ 834,90;R$ 375,10;Nordeste;Rafael;Cancelamento;R$ 130,00;Com Perda
37;Air Fryer Philips;Eletrodomésticos;Casa;9;09/01/2025;37;4;R$ 11.840,00;R$ 6.512,00;R$ 5.328,00;Centro-Oeste;Diego;Desconto;R$ 219,00;Com Perda
37;Air Fryer Philips;Eletrodomésticos;Casa;53;25/08/2015;37;9;R$ 10.161,00;R$ 7.722,36;R$ 2.438,64;Nordeste;Carlos;Devolução;R$ 271,00;Com Perda
81;Bateria Automotiva;Automotivo;Automotivo;88;27/03/2018;81;1;R$ 4.008,00;R$ 3.206,40;R$ 801,60;Sudeste;João;Devolução;R$ 397,00;Com Perda
61;Jaqueta de Couro;Roupas;Roupas;100;17/07/2023;61;7;R$ 28.000,00;R$ 16.520,00;R$ 11.480,00;Sudeste;João;Devolução;R$ 378,00;Com Perda
10;Motorola G200;Smartphones;Eletrônicos;43;13/05/2015;10;7;R$ 1.246,00;R$ 909,58;R$ 336,42;Norte;Paula;Desconto;R$ 450,00;Com Perda
92;Monitor LG 24;Informática;Informática;72;13/11/2016;92;10;R$ 1.170,00;R$ 889,20;R$ 280,80;Nordeste;Rafael;Cancelamento;R$ 294,00;Com Perda
81;Bateria Automotiva;Automotivo;Automotivo;22;15/12/2016;81;4;R$ 8.348,00;R$ 4.507,92;R$ 3.840,08;Norte;Juliana;Sem perda;R$ 0,00;Com Perda
99;Pen Drive 128GB;Informática;Informática;71;03/12/2015;99;7;R$ 8.771,00;R$ 4.385,50;R$ 4.385,50;Sudeste;Ana;Sem perda;R$ 0,00;Com Perda
